Date,Date Value,"Off day=1, Work=0",Days 1-7 (sun-sat) ,Hours,SYS Price in d,Volume in d,Avg Price d,Avg Load d,Wind Volume,Monthly Delta % change in wages ,"Capacity on transmission lines, MWh/h","Total congestion income on international connections, EUR per hour",Gas differenced
4/22/2016,42482,0.00,6.00,1.00,19.08,36130.80,21.75,958367.20,2947.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,2.00,18.98,35835.40,21.75,958367.20,2954.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,3.00,18.91,35432.00,21.75,958367.20,2901.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,4.00,19.35,35642.80,21.75,958367.20,2867.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,5.00,21.21,38118.50,21.75,958367.20,2842.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,6.00,21.89,42416.50,21.75,958367.20,2738.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,7.00,23.04,46635.00,21.75,958367.20,2569.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,8.00,23.91,47553.30,21.75,958367.20,2423.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,9.00,23.74,47130.70,21.75,958367.20,2245.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,10.00,23.64,46817.60,21.75,958367.20,2065.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,11.00,23.19,46208.50,21.75,958367.20,1965.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,12.00,22.88,45472.90,21.75,958367.20,1904.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,13.00,22.62,44457.20,21.75,958367.20,1954.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,14.00,22.30,43746.00,21.75,958367.20,1983.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,15.00,21.83,42983.50,21.75,958367.20,1981.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,16.00,21.79,42760.70,21.75,958367.20,1952.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,17.00,22.01,43228.90,21.75,958367.20,1914.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,18.00,22.08,43352.30,21.75,958367.20,1773.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,19.00,22.24,43502.50,21.75,958367.20,1593.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,20.00,22.09,43695.40,21.75,958367.20,1514.00,0.0192,680.00,0.00,-0.04
4/22/2016,42482,0.00,6.00,21.00,22.18,43766.80,21.71,954374.20,1477.00,0.0192,680.00,0.00,0.00
4/22/2016,42482,0.00,6.00,22.00,21.90,42664.60,21.71,954374.20,1492.00,0.0192,680.00,0.00,0.00
4/22/2016,42482,0.00,6.00,23.00,21.38,40846.10,21.71,954374.20,1508.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,0.00,21.44,37964.20,21.71,954374.20,1300.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,1.00,21.23,37073.10,21.71,954374.20,1326.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,2.00,20.97,36254.00,21.71,954374.20,1286.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,3.00,20.95,35957.00,21.71,954374.20,1189.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,4.00,20.94,35979.30,21.71,954374.20,1088.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,5.00,20.87,35960.40,21.71,954374.20,989.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,6.00,21.03,36812.20,21.71,954374.20,905.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,7.00,21.43,38762.70,21.71,954374.20,841.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,8.00,22.32,41401.00,21.71,954374.20,727.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,9.00,23.08,42985.30,21.71,954374.20,626.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,10.00,23.20,43240.30,21.71,954374.20,509.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,11.00,23.00,42784.40,21.71,954374.20,485.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,12.00,22.26,41841.10,21.71,954374.20,444.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,13.00,21.34,40317.50,21.71,954374.20,488.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,14.00,20.66,39950.80,21.71,954374.20,534.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,15.00,20.40,39816.80,21.71,954374.20,549.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,16.00,20.58,40193.70,21.71,954374.20,567.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,17.00,20.73,40949.80,21.71,954374.20,592.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,18.00,21.26,41292.60,21.71,954374.20,579.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,19.00,22.32,41555.00,21.71,954374.20,514.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,20.00,23.05,42633.20,21.71,954374.20,518.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,21.00,23.22,42790.20,21.45,1072633.60,525.00,0.0192,680.00,0.00,0.00
4/23/2016,42483,1.00,7.00,22.00,22.85,41931.00,21.45,1072633.60,574.00,0.0192,680.00,154.24,0.00
4/23/2016,42483,1.00,7.00,23.00,21.84,39921.60,21.45,1072633.60,628.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,0.00,21.41,37527.80,21.45,1072633.60,590.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,1.00,20.55,36775.90,21.45,1072633.60,569.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,2.00,20.52,36517.20,21.45,1072633.60,558.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,3.00,20.64,36507.60,21.45,1072633.60,566.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,4.00,20.75,36601.20,21.45,1072633.60,598.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,5.00,20.84,36651.30,21.45,1072633.60,600.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,6.00,20.75,36964.10,21.45,1072633.60,578.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,7.00,21.07,37814.70,21.45,1072633.60,605.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,8.00,21.44,39194.60,21.45,1072633.60,587.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,9.00,21.63,40495.10,21.45,1072633.60,536.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,10.00,21.49,41283.30,21.45,1072633.60,526.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,11.00,21.40,41161.80,21.45,1072633.60,505.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,12.00,21.30,40991.60,21.45,1072633.60,484.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,13.00,21.15,40685.60,21.45,1072633.60,484.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,14.00,20.99,40391.60,21.45,1072633.60,505.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,15.00,20.89,40190.60,21.45,1072633.60,504.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,16.00,20.93,40370.60,21.45,1072633.60,471.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,17.00,21.10,41114.60,21.45,1072633.60,460.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,18.00,21.19,41429.70,21.45,1072633.60,449.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,19.00,21.93,41523.20,21.45,1072633.60,432.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,20.00,23.29,43057.10,21.45,1072633.60,440.00,0.0192,680.00,0.00,0.00
4/24/2016,42484,1.00,1.00,21.00,23.50,43809.00,24.93,1063902.40,433.00,0.0192,680.00,0.00,0.05
4/24/2016,42484,1.00,1.00,22.00,23.21,42589.00,24.93,1063902.40,456.00,0.0192,680.00,0.00,0.05
4/24/2016,42484,1.00,1.00,23.00,22.84,40727.00,24.93,1063902.40,494.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,0.00,22.31,37813.20,24.93,1063902.40,561.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,1.00,21.47,37009.00,24.93,1063902.40,625.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,2.00,20.94,36783.80,24.93,1063902.40,689.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,3.00,20.79,37003.50,24.93,1063902.40,777.00,0.0192,680.00,36.08,0.05
4/25/2016,42485,0.00,2.00,4.00,21.04,37665.30,24.93,1063902.40,883.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,5.00,22.88,39974.20,24.93,1063902.40,967.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,6.00,25.05,45453.70,24.93,1063902.40,1038.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,7.00,28.78,49474.10,24.93,1063902.40,1169.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,8.00,33.58,50181.70,24.93,1063902.40,1325.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,9.00,30.46,49969.20,24.93,1063902.40,1380.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,10.00,27.58,49487.80,24.93,1063902.40,1520.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,11.00,26.56,48941.20,24.93,1063902.40,1624.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,12.00,26.10,48155.50,24.93,1063902.40,1591.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,13.00,26.02,47817.40,24.93,1063902.40,1833.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,14.00,25.29,46955.70,24.93,1063902.40,1941.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,15.00,23.74,46204.30,24.93,1063902.40,2041.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,16.00,24.03,45321.00,24.93,1063902.40,2116.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,17.00,24.82,46396.00,24.93,1063902.40,2094.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,18.00,24.49,46245.40,24.93,1063902.40,2041.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,19.00,25.57,46515.80,24.93,1063902.40,1909.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,20.00,25.02,46610.20,24.93,1063902.40,1813.00,0.0192,680.00,0.00,0.05
4/25/2016,42485,0.00,2.00,21.00,25.08,46565.80,24.83,1055356.00,1734.00,0.0192,680.00,0.00,0.00
4/25/2016,42485,0.00,2.00,22.00,24.02,44672.10,24.83,1055356.00,1691.00,0.0192,680.00,0.00,0.00
4/25/2016,42485,0.00,2.00,23.00,22.81,41417.70,24.83,1055356.00,1695.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,0.00,21.71,37866.90,24.83,1055356.00,1638.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,1.00,20.95,36713.80,24.83,1055356.00,1587.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,2.00,21.00,36372.20,24.83,1055356.00,1564.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,3.00,20.72,36514.10,24.83,1055356.00,1519.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,4.00,21.21,37081.40,24.83,1055356.00,1516.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,5.00,22.79,39412.70,24.83,1055356.00,1546.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,6.00,24.84,45550.20,24.83,1055356.00,1564.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,7.00,27.68,49524.90,24.83,1055356.00,1605.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,8.00,31.49,50180.50,24.83,1055356.00,1633.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,9.00,29.76,49906.70,24.83,1055356.00,1680.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,10.00,27.97,49556.70,24.83,1055356.00,1695.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,11.00,26.89,48814.00,24.83,1055356.00,1761.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,12.00,26.90,48119.60,24.83,1055356.00,1771.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,13.00,26.38,47233.70,24.83,1055356.00,1773.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,14.00,25.60,46682.90,24.83,1055356.00,1769.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,15.00,24.50,46247.10,24.83,1055356.00,1751.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,16.00,24.37,45033.70,24.83,1055356.00,1725.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,17.00,25.06,45765.40,24.83,1055356.00,1739.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,18.00,25.09,45877.40,24.83,1055356.00,1721.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,19.00,25.06,45789.90,24.83,1055356.00,1725.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,20.00,24.43,45675.20,24.83,1055356.00,1740.00,0.0192,680.00,0.00,0.00
4/26/2016,42486,0.00,3.00,21.00,24.40,45427.40,24.23,1060322.10,1784.00,0.0192,680.00,0.00,-0.09
4/26/2016,42486,0.00,3.00,22.00,24.21,43592.50,24.23,1060322.10,1896.00,0.0192,680.00,0.00,-0.09
4/26/2016,42486,0.00,3.00,23.00,22.81,40963.50,24.23,1060322.10,2053.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,0.00,22.08,38253.10,24.23,1060322.10,2194.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,1.00,21.68,37473.50,24.23,1060322.10,2287.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,2.00,21.65,37399.20,24.23,1060322.10,2333.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,3.00,21.36,37103.00,24.23,1060322.10,2363.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,4.00,21.62,37256.60,24.23,1060322.10,2402.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,5.00,22.85,39831.80,24.23,1060322.10,2367.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,6.00,23.83,44690.80,24.23,1060322.10,2235.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,7.00,27.33,48833.50,24.23,1060322.10,2045.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,8.00,29.92,49522.90,24.23,1060322.10,1902.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,9.00,29.33,49010.60,24.23,1060322.10,1698.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,10.00,26.90,47789.30,24.23,1060322.10,1539.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,11.00,25.85,47010.50,24.23,1060322.10,1433.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,12.00,24.67,46208.40,24.23,1060322.10,1329.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,13.00,24.46,45827.20,24.23,1060322.10,1255.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,14.00,23.77,45606.90,24.23,1060322.10,1233.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,15.00,23.34,44973.20,24.23,1060322.10,1255.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,16.00,23.66,44788.70,24.23,1060322.10,1365.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,17.00,23.80,44869.70,24.23,1060322.10,1466.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,18.00,24.20,46007.90,24.23,1060322.10,1577.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,19.00,24.08,45862.00,24.23,1060322.10,1763.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,20.00,23.86,45811.20,24.23,1060322.10,1848.00,0.0192,680.00,0.00,-0.09
4/27/2016,42487,0.00,4.00,21.00,24.13,45689.80,25.38,1013204.30,1926.00,0.0192,680.00,0.00,0.00
4/27/2016,42487,0.00,4.00,22.00,23.93,43997.20,25.38,1013204.30,1924.00,0.0192,680.00,0.00,0.00
4/27/2016,42487,0.00,4.00,23.00,23.26,41539.00,25.38,1013204.30,1861.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,0.00,22.37,37971.00,25.38,1013204.30,1789.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,1.00,22.24,37594.10,25.38,1013204.30,1615.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,2.00,22.24,37360.10,25.38,1013204.30,1423.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,3.00,22.27,37154.90,25.38,1013204.30,1295.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,4.00,22.84,37635.40,25.38,1013204.30,1175.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,5.00,24.06,40178.50,25.38,1013204.30,1130.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,6.00,24.39,44703.00,25.38,1013204.30,1073.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,7.00,29.45,48679.40,25.38,1013204.30,1018.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,8.00,35.36,48920.80,25.38,1013204.30,970.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,9.00,32.29,48487.80,25.38,1013204.30,1021.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,10.00,29.86,48122.00,25.38,1013204.30,1092.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,11.00,28.45,47799.50,25.38,1013204.30,1176.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,12.00,26.07,46801.00,25.38,1013204.30,1227.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,13.00,24.96,46273.70,25.38,1013204.30,1300.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,14.00,25.55,46511.50,25.38,1013204.30,1430.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,15.00,24.36,45940.50,25.38,1013204.30,1554.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,16.00,24.29,45538.70,25.38,1013204.30,1723.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,17.00,24.20,45699.90,25.38,1013204.30,1865.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,18.00,23.98,45581.80,25.38,1013204.30,2076.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,19.00,24.04,45610.80,25.38,1013204.30,2261.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,20.00,24.08,45856.30,25.38,1013204.30,2334.00,0.0192,680.00,0.00,0.00
4/28/2016,42488,0.00,5.00,21.00,24.22,45864.50,22.65,947433.60,2410.00,0.0192,680.00,0.00,0.01
4/28/2016,42488,0.00,5.00,22.00,24.06,44282.40,22.65,947433.60,2240.00,0.0192,680.00,0.00,0.01
4/28/2016,42488,0.00,5.00,23.00,23.49,41754.50,22.65,947433.60,2216.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,0.00,22.28,38618.90,22.65,947433.60,2471.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,1.00,21.72,37105.50,22.65,947433.60,2619.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,2.00,21.50,36660.30,22.65,947433.60,2750.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,3.00,21.53,36747.60,22.65,947433.60,2813.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,4.00,21.66,36903.70,22.65,947433.60,2745.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,5.00,22.26,39143.80,22.65,947433.60,2687.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,6.00,23.03,43504.90,22.65,947433.60,2644.00,0.0192,680.00,-744.87,0.01
4/29/2016,42489,0.00,6.00,7.00,25.42,47520.10,22.65,947433.60,2630.00,0.0192,680.00,614.20,0.01
4/29/2016,42489,0.00,6.00,8.00,27.57,48576.80,22.65,947433.60,2485.00,0.0192,680.00,458.80,0.01
4/29/2016,42489,0.00,6.00,9.00,23.68,47102.00,22.65,947433.60,2536.00,0.0192,680.00,1420.80,0.01
4/29/2016,42489,0.00,6.00,10.00,22.82,46309.40,22.65,947433.60,2617.00,0.0192,680.00,2183.00,0.01
4/29/2016,42489,0.00,6.00,11.00,22.44,45451.30,22.65,947433.60,2856.00,0.0192,680.00,1272.80,0.01
4/29/2016,42489,0.00,6.00,12.00,22.36,44739.20,22.65,947433.60,2977.00,0.0192,680.00,599.40,0.01
4/29/2016,42489,0.00,6.00,13.00,22.12,43844.50,22.65,947433.60,3123.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,14.00,21.91,42829.10,22.65,947433.60,3247.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,15.00,21.97,41932.70,22.65,947433.60,3230.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,16.00,22.33,42182.90,22.65,947433.60,3197.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,17.00,22.51,42797.20,22.65,947433.60,3150.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,18.00,22.69,42982.80,22.65,947433.60,3033.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,19.00,22.70,42737.50,22.65,947433.60,2937.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,20.00,22.53,42611.90,22.65,947433.60,2841.00,0.0192,680.00,0.00,0.01
4/29/2016,42489,0.00,6.00,21.00,22.44,42431.00,22.45,908686.60,2825.00,0.0192,680.00,0.00,0.00
4/29/2016,42489,0.00,6.00,22.00,22.13,41195.40,22.45,908686.60,2768.00,0.0192,680.00,0.00,0.00
4/29/2016,42489,0.00,6.00,23.00,21.88,39275.80,22.45,908686.60,2781.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,0.00,22.07,37486.30,22.45,908686.60,2696.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,1.00,21.74,36594.00,22.45,908686.60,2604.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,2.00,21.67,36239.80,22.45,908686.60,2511.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,3.00,21.75,36199.70,22.45,908686.60,2425.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,4.00,21.79,36212.90,22.45,908686.60,2225.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,5.00,21.74,36331.90,22.45,908686.60,2114.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,6.00,21.53,37130.60,22.45,908686.60,2003.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,7.00,22.49,38867.90,22.45,908686.60,1911.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,8.00,22.58,40851.50,22.45,908686.60,1856.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,9.00,23.55,42312.70,22.45,908686.60,1873.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,10.00,23.76,42618.20,22.45,908686.60,1889.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,11.00,23.19,42051.60,22.45,908686.60,1946.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,12.00,22.19,40434.20,22.45,908686.60,1998.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,13.00,21.82,39290.10,22.45,908686.60,2037.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,14.00,21.43,38647.60,22.45,908686.60,1996.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,15.00,21.19,38399.80,22.45,908686.60,1930.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,16.00,21.44,38706.50,22.45,908686.60,1793.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,17.00,21.99,39722.70,22.45,908686.60,1690.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,18.00,23.57,42134.40,22.45,908686.60,1597.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,19.00,23.48,42020.60,22.45,908686.60,1538.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,20.00,23.45,41942.60,22.45,908686.60,1485.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,21.00,23.83,42198.50,21.67,1010999.20,1416.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,22.00,23.46,41299.50,21.67,1010999.20,1385.00,0.0192,680.00,0.00,0.00
4/30/2016,42490,1.00,7.00,23.00,23.01,39740.00,21.67,1010999.20,1358.00,0.0192,680.00,0.00,0.00
5/1/2016,42491,1.00,1.00,0.00,22.05,35695.50,21.67,1010999.20,1208.00,0.0192,680.00,0.00,0.00
5/1/2016,42491,1.00,1.00,1.00,20.59,34687.70,21.67,1010999.20,1057.00,0.0192,680.00,0.00,0.00
5/1/2016,42491,1.00,1.00,2.00,20.20,34253.80,21.67,1010999.20,922.00,0.0192,680.00,0.00,0.00
5/1/2016,42491,1.00,1.00,3.00,20.25,34271.80,21.67,1010999.20,879.00,0.0192,680.00,0.00,0.00
5/1/2016,42491,1.00,1.00,4.00,20.25,34253.50,21.67,1010999.20,808.00,0.0192,680.00,0.00,0.00
5/1/2016,42491,1.00,1.00,5.00,20.24,34327.80,21.67,1010999.20,683.00,0.0192,680.00,0.00,0.00
